Unnamed: 0,ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status
56784,81674,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,376500,4.25,0.5694,2016.83,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,7320.0,EXP,824,EXP,35-44,to_inst,85.95890411,North,direct,0
124775,149665,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,4.375,1.0053,5283.8,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3540.0,CRIF,505,EXP,>74,to_inst,67.13709677,south,direct,0
62312,87202,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,376500,4.5,0.4329,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,10440.0,CIB,842,CIB,55-64,not_inst,84.04017857,south,direct,0
111007,135897,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,446500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,9240.0,EQUI,884,EXP,55-64,to_inst,,south,direct,1
64528,89418,2019,cf,Male,pre,type1,p2,l1,nopc,nob/c,106500,5.25,1.0424,3057.52,360.0,neg_amm,not_int,not_lpsm,438000.0,sb,ir,home,1U,3420.0,CIB,653,CIB,35-44,to_inst,24.31506849,central,direct,0
51187,76077,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,266500,3.125,-0.0703,746.52,180.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,6600.0,EXP,622,EXP,55-64,not_inst,68.68556701,North,direct,0
139227,164117,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3900.0,CRIF,833,CIB,35-44,to_inst,67.08633094,North,direct,1
93039,117929,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,296500,3.99,0.3307,4240.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,3720.0,CIB,578,EXP,45-54,to_inst,57.23938224,North,direct,0
14047,38937,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,56500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,900.0,EQUI,732,EXP,65-74,to_inst,,North,direct,1
66690,91580,2019,ncf,Male,pre,type1,p4,l1,nopc,nob/c,236500,4.5,0.6055,5876.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3180.0,CRIF,661,CIB,25-34,to_inst,72.10365854,North,direct,0
131162,156052,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,336500,4.625,0.9741,4108.42,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4560.0,EXP,823,CIB,35-44,to_inst,80.50239234,North,direct,0
62205,87095,2019,cf,Sex Not Available,,type1,p4,l1,nopc,nob/c,526500,4.25,-0.1013,0.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,10440.0,EXP,696,CIB,25-34,not_inst,82.52351097,south,direct,0
95552,120442,2019,ncf,Male,pre,type1,p3,l1,nopc,nob/c,356500,3.875,0.2095,7540.2,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,5160.0,EXP,695,CIB,55-64,not_inst,73.05327869,south,direct,0
85781,110671,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,176500,4.25,0.3857,4922.5,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3240.0,EXP,550,CIB,65-74,to_inst,99.15730337,North,direct,0
129405,154295,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,596500,3.75,0.0033,2631.25,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,8220.0,CIB,569,EXP,45-54,to_inst,76.67095116,south,direct,0
118442,143332,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,366500,3.99,0.3734,2354.44,324.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,8400.0,CRIF,571,CIB,45-54,to_inst,57.44514107,North,direct,0
7973,32863,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,126500,,,,360.0,not_neg,not_int,not_lpsm,138000.0,mh,pr,land,1U,4860.0,CRIF,847,EXP,25-34,to_inst,91.66666667,North,Indriect,1
142516,167406,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,336500,,,,240.0,not_neg,not_int,lpsm,708000.0,sb,ir,home,1U,2880.0,EXP,891,CIB,45-54,not_inst,47.52824859,North,direct,1
104952,129842,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,256500,3.99,0.4408,0.0,180.0,not_neg,not_int,not_lpsm,358000.0,sb,sr,home,1U,13500.0,EXP,527,EXP,45-54,to_inst,71.64804469,south,direct,0
43780,68670,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4260.0,CIB,891,CIB,35-44,not_inst,80.0245098,North,direct,1
142521,167411,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,3.875,0.1399,0.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,7740.0,CRIF,864,EXP,35-44,not_inst,74.17883212,North,direct,0
36703,61593,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,486500,3.875,0.1448,0.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,5280.0,CIB,734,EXP,35-44,not_inst,78.72168285,North,direct,0
131281,156171,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,476500,3.625,0.1618,13297.32,324.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,5340.0,CIB,687,CIB,55-64,to_inst,82.43944637,south,direct,0
40596,65486,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,296500,3.99,1.1469,6442.25,180.0,not_neg,not_int,not_lpsm,458000.0,sb,ir,home,1U,13560.0,CIB,515,EXP,55-64,to_inst,64.73799127,south,direct,0
91834,116724,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,386500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,9000.0,EQUI,653,EXP,45-54,to_inst,,central,direct,1
80123,105013,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,3.875,0.3269,3968.4,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4620.0,EXP,728,CIB,55-64,to_inst,54.05844156,south,direct,0
142562,167452,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,486500,,,,360.0,neg_amm,not_int,not_lpsm,628000.0,sb,pr,home,1U,0.0,EXP,707,CIB,55-64,not_inst,77.46815287,North,direct,1
5332,30222,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,186500,4.75,1.6624,922.25,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3240.0,CRIF,536,CIB,45-54,to_inst,99.20212766,North,direct,0
87475,112365,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,3.875,-0.2277,3773.04,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,3960.0,CRIF,840,EXP,35-44,not_inst,65.77669903,North,direct,0
58527,83417,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,256500,4.125,0.8965,0.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3000.0,EXP,590,CIB,55-64,not_inst,95.70895522,North,direct,0
1864,26754,2019,ncf,Male,pre,type1,p1,l1,nopc,nob/c,76500,4.99,1.1869,1150.0,324.0,neg_amm,not_int,not_lpsm,88000.0,sb,pr,home,1U,2520.0,EXP,686,CIB,55-64,to_inst,86.93181818,south,direct,0
23347,48237,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,226500,3.875,0.762,3500.0,96.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,8460.0,CIB,747,CIB,65-74,to_inst,59.92063492,North,direct,0
39475,64365,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,306500,,,,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,5220.0,CIB,570,CIB,55-64,to_inst,96.3836478,central,direct,1
168,25058,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,116500,,,,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,2640.0,CIB,781,CIB,45-54,to_inst,98.72881356,south,direct,1
91328,116218,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,216500,3.99,0.4902,3925.19,276.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,7260.0,CRIF,622,EXP,45-54,to_inst,53.06372549,North,direct,0
57313,82203,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,276500,4.625,0.9508,2596.4,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5100.0,CIB,556,CIB,55-64,to_inst,77.23463687,south,direct,0
82245,107135,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,386500,3.0,-0.1185,0.0,180.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,6840.0,CIB,531,CIB,25-34,not_inst,61.54458599,south,direct,0
91460,116350,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,316500,4.25,0.2776,1150.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4800.0,EXP,897,EXP,25-34,to_inst,83.73015873,North,direct,0
45093,69983,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,1216500,3.375,-0.1971,0.0,360.0,not_neg,not_int,not_lpsm,2358000.0,sb,pr,home,1U,20280.0,CRIF,863,EXP,45-54,not_inst,51.59033079,central,direct,0
111361,136251,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,3.99,0.9845,3400.0,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4680.0,CIB,880,CIB,65-74,to_inst,77.87769784,south,direct,0
16111,41001,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,236500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6720.0,EQUI,690,EXP,35-44,not_inst,,North,direct,1
84034,108924,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,156500,4.625,0.8533,355.57,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,5700.0,CRIF,863,EXP,25-34,not_inst,99.05063291,North,direct,0
103161,128051,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,106500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,1740.0,EQUI,894,EXP,65-74,to_inst,,North,direct,1
7239,32129,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,196500,4.375,0.1229,3762.76,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,2520.0,CRIF,843,CIB,55-64,to_inst,59.90853659,North,direct,0
32914,57804,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,336500,2.75,-0.278,4143.96,180.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,12900.0,CIB,546,EXP,55-64,not_inst,33.71743487,south,direct,0
142478,167368,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,106500,3.375,0.4326,1334.83,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,3240.0,EXP,823,CIB,55-64,to_inst,67.40506329,south,direct,0
94104,118994,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,436500,4.5,0.0245,0.0,360.0,neg_amm,not_int,not_lpsm,638000.0,sb,pr,home,1U,7620.0,CRIF,790,CIB,35-44,not_inst,68.4169279,North,direct,0
6346,31236,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,366500,,,,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,5280.0,EXP,753,EXP,>74,not_inst,75.10245902,south,direct,1
49816,74706,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,146500,3.5,0.3463,3850.0,180.0,neg_amm,int_only,not_lpsm,178000.0,sb,pr,home,1U,7320.0,CRIF,778,CIB,55-64,to_inst,82.30337079,North,direct,0
54739,79629,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,456500,3.875,-0.408,5665.63,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,10020.0,EXP,799,CIB,35-44,to_inst,78.97923875,North,direct,0
146503,171393,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,176500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3060.0,EQUI,862,EXP,<25,to_inst,,south,direct,1
50386,75276,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,3.99,0.5663,5660.38,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3660.0,EXP,557,EXP,>74,to_inst,75.2016129,south,direct,0
7821,32711,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,256500,,,,300.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,4920.0,EQUI,513,EXP,45-54,to_inst,,North,direct,1
78391,103281,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,516500,3.75,0.0561,1126.5,360.0,not_neg,not_int,not_lpsm,818000.0,sb,pr,home,1U,7440.0,CIB,796,EXP,35-44,not_inst,63.14180929,North,direct,0
12301,37191,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,436500,3.5,-0.1417,0.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,4860.0,CIB,591,CIB,55-64,not_inst,66.33738602,south,direct,0
18876,43766,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,336500,3.875,0.1405,595.8,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,4680.0,CRIF,640,EXP,25-34,not_inst,84.54773869,North,direct,0
72178,97068,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,566500,4.56,0.8936,5607.52,360.0,neg_amm,not_int,not_lpsm,908000.0,sb,ir,home,2U,13740.0,EXP,656,EXP,45-54,not_inst,62.38986784,North,direct,0
102560,127450,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,526500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5640.0,EQUI,862,EXP,65-74,not_inst,,North,direct,1
38764,63654,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,306500,4.375,-0.0042,0.0,360.0,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1U,7680.0,CIB,753,CIB,25-34,to_inst,85.61452514,North,direct,0
114384,139274,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,266500,3.99,0.2214,2090.54,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,6000.0,CRIF,507,CIB,35-44,not_inst,92.53472222,North,direct,0
33957,58847,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,516500,3.25,-0.474,2190.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,,CIB,604,CIB,45-54,not_inst,92.56272401,central,direct,0
119768,144658,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,206500,,,,180.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,5040.0,CIB,852,CIB,65-74,to_inst,80.03875969,North,direct,1
88122,113012,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,406500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10740.0,EQUI,667,EXP,25-34,not_inst,,south,direct,1
35305,60195,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,466500,,,,300.0,neg_amm,not_int,not_lpsm,488000.0,sb,pr,home,1U,6240.0,CRIF,571,CIB,35-44,to_inst,95.5942623,south,direct,1
133309,158199,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,4.125,0.8237,11438.38,324.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,9720.0,CRIF,656,CIB,35-44,to_inst,76.98863636,North,direct,0
86889,111779,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,346500,3.99,0.127,0.0,360.0,neg_amm,not_int,not_lpsm,388000.0,sb,pr,home,1U,2820.0,CRIF,593,EXP,>74,not_inst,89.30412371,North,direct,0
81408,106298,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,4.25,0.9167,3115.09,180.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,2520.0,EXP,826,CIB,55-64,to_inst,30.60344828,North,direct,0
35400,60290,2019,ncf,Joint,nopre,type2,p3,l1,nopc,b/c,516500,4.49,1.3286,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,9960.0,CRIF,630,EXP,35-44,not_inst,84.95065789,North-East,direct,0
117204,142094,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,476500,3.625,0.1154,0.0,360.0,not_neg,int_only,not_lpsm,1078000.0,sb,pr,home,1U,6780.0,CRIF,651,EXP,55-64,not_inst,44.20222635,central,direct,0
147705,172595,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,506500,,,,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,6180.0,CRIF,715,EXP,55-64,to_inst,79.38871473,south,direct,1
119995,144885,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,546500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,7620.0,EQUI,559,EXP,35-44,not_inst,,south,direct,1
60099,84989,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,296500,3.49,-0.2678,0.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,,EXP,753,CIB,25-34,to_inst,96.26623377,North,direct,0
65116,90006,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,386500,4.99,1.0305,2825.51,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,11220.0,EXP,562,EXP,35-44,to_inst,86.27232143,south,direct,0
115385,140275,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,66500,,,,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3480.0,CRIF,657,CIB,65-74,to_inst,37.35955056,south,direct,1
46370,71260,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,426500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,13320.0,EQUI,609,EXP,45-54,to_inst,,south,direct,1
136771,161661,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3600.0,EQUI,619,EXP,45-54,to_inst,,central,direct,1
122744,147634,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,356500,,,,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,4860.0,CRIF,635,EXP,>74,to_inst,91.8814433,central,direct,1
42905,67795,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,426500,3.99,-0.1581,2207.5,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,8340.0,EXP,682,EXP,35-44,to_inst,89.22594142,central,direct,0
3865,28755,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,406500,2.99,-0.7419,6008.95,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,,EXP,630,EXP,55-64,to_inst,72.84946237,south,direct,0
22468,47358,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,496500,4.0,0.2561,905.23,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,10200.0,CRIF,789,CIB,25-34,not_inst,59.96376812,North,direct,0
129343,154233,2019,ncf,Female,nopre,type1,p2,l1,nopc,nob/c,76500,4.99,1.147,2468.75,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,2760.0,CRIF,515,CIB,55-64,to_inst,28.54477612,North,direct,0
111650,136540,2019,ncf,Male,nopre,type1,p1,l1,nopc,nob/c,266500,3.99,0.4285,2485.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,31020.0,CIB,774,CIB,55-64,to_inst,74.44134078,south,direct,0
46575,71465,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,276500,,,,360.0,not_neg,int_only,not_lpsm,338000.0,sb,pr,home,1U,5400.0,CIB,550,CIB,45-54,to_inst,81.80473373,North,direct,1
41274,66164,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,276500,4.25,1.7911,7400.48,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6420.0,CRIF,769,EXP,25-34,not_inst,99.46043165,North,direct,0
40317,65207,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,596500,4.375,0.611,0.0,360.0,not_neg,not_int,not_lpsm,1548000.0,sb,pr,home,1U,5820.0,EXP,844,EXP,65-74,not_inst,38.53359173,south,direct,0
15615,40505,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,136500,4.375,1.4218,3027.72,240.0,not_neg,not_int,not_lpsm,228000.0,sb,ir,home,1U,4920.0,CRIF,525,CIB,55-64,not_inst,59.86842105,North,direct,0
88665,113555,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5640.0,EQUI,863,EXP,65-74,to_inst,,south,direct,1
102457,127347,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,156500,3.75,0.9404,0.0,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,,EXP,617,CIB,55-64,to_inst,79.04040404,south,direct,0
96951,121841,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,4.625,0.1691,1000.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,10440.0,CIB,694,EXP,55-64,to_inst,80.95794393,North,direct,0
2814,27704,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,306500,4.125,0.7291,3318.85,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,6060.0,CRIF,836,CIB,25-34,not_inst,88.07471264,south,direct,0
18081,42971,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,166500,4.99,0.7174,3600.0,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,4080.0,CRIF,686,EXP,35-44,to_inst,80.04807692,south,direct,0
143261,168151,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,286500,4.625,0.6746,0.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3060.0,CRIF,771,CIB,35-44,not_inst,96.1409396,North,direct,0
114035,138925,2019,cf,Joint,pre,type2,p4,l1,nopc,b/c,576500,4.125,0.9205,625.63,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,10020.0,EXP,794,EXP,55-64,to_inst,96.40468227,North,direct,0
147546,172436,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,416500,,,,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,,EXP,807,EXP,65-74,to_inst,107.3453608,North,direct,1
1535,26425,2019,cf,Sex Not Available,nopre,type2,p3,l2,nopc,b/c,686500,,,,300.0,neg_amm,int_only,not_lpsm,678000.0,sb,pr,home,1U,6540.0,CRIF,628,CIB,35-44,to_inst,101.2536873,south,direct,1
62750,87640,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4200.0,CRIF,882,EXP,55-64,to_inst,70.29220779,south,direct,1
124731,149621,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,276500,5.25,1.42,7146.88,360.0,not_neg,not_int,not_lpsm,378000.0,sb,ir,home,1U,5820.0,EXP,674,CIB,65-74,to_inst,73.14814815,central,direct,0
100415,125305,2019,ncf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,446500,,,,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,4080.0,CRIF,589,CIB,65-74,to_inst,86.1969112,south,direct,1
4476,29366,2019,,Joint,nopre,type1,p3,l1,nopc,nob/c,366500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,4560.0,EQUI,836,EXP,55-64,to_inst,,south,direct,1
55750,80640,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,426500,4.75,0.3818,2409.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,11520.0,CIB,738,EXP,25-34,to_inst,93.12227074,south,direct,0
28557,53447,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,236500,,,,180.0,not_neg,not_int,lpsm,,sb,pr,home,1U,11100.0,EQUI,722,EXP,35-44,to_inst,,south,direct,1
119317,144207,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,3.375,0.4503,3610.25,180.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4620.0,EXP,692,CIB,55-64,to_inst,56.11413043,south,direct,0
136223,161113,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,386500,3.375,-0.1242,3948.52,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,7860.0,EXP,807,EXP,25-34,not_inst,80.85774059,south,direct,0
55710,80600,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,96500,,,,180.0,not_neg,not_int,not_lpsm,1258000.0,sb,pr,home,1U,4020.0,CIB,619,CIB,65-74,to_inst,7.6709062,North,direct,1
81290,106180,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,466500,,,,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,6960.0,CIB,523,EXP,55-64,to_inst,82.13028169,North,direct,1
83085,107975,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,436500,3.625,0.7053,9868.22,240.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,10500.0,EXP,856,EXP,55-64,to_inst,75.51903114,south,direct,0
142368,167258,2019,,Joint,nopre,type1,p1,l1,nopc,nob/c,486500,4.125,0.061,1133.4,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,10980.0,EXP,664,EXP,45-54,not_inst,80.01644737,North,direct,0
74849,99739,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,526500,,,,360.0,neg_amm,not_int,not_lpsm,798000.0,sb,pr,home,1U,1440.0,CIB,688,CIB,65-74,not_inst,65.97744361,North,direct,1
110438,135328,2019,cf,Male,pre,type2,p4,l1,nopc,b/c,266500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,679,EXP,35-44,not_inst,,south,direct,1
65206,90096,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,416500,3.99,0.227,4617.73,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,9300.0,EXP,536,CIB,35-44,to_inst,59.67048711,south,direct,0
125430,150320,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,406500,4.99,0.651,2955.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,ir,home,1U,5580.0,CIB,567,EXP,55-64,not_inst,57.41525424,south,direct,0
